bulbasaur
Types: grass / poison
Stats:
spd: 85
larvitar
Types: rock / ground
Stats:
hp: 50
atk: 64
def: 50
sp_atk: 45
sp_def: 50
spd: 41
pupitar
Types: rock / ground
Stats:
hp: 70
atk: 84
def: 70
sp_atk: 65
sp_def: 70
spd: 51
tyranitar
Types: rock / dark
Stats:
hp: 100
atk: 134
def: 110
sp_atk: 95
sp_def: 100
spd: 61
lugia
Types: psychic / flying
Stats:
hp: 106
atk: 90
def: 130
sp_atk: 90
sp_def: 154
spd: 110
ho-oh
Types: fire / flying
Stats:
hp: 106
atk: 130
def: 90
sp_atk: 110
sp_def: 154
spd: 90
celebi
Types: psychic / grass
Stats:
hp: 100
atk: 100
def: 100
sp_atk: 100
sp_def: 100
spd: 100
treecko
Types: grass
Stats:
hp: 40
atk: 45
def: 35
sp_atk: 65
sp_def: 55
spd: 70
grovyle
Types: grass
Stats:
hp: 50
atk: 65
def: 45
sp_atk: 85
sp_def: 65
spd: 95
sceptile
Types: grass
Stats:
hp: 70
atk: 85
def: 65
sp_atk: 105
sp_def: 85
spd: 120
torchic
Types: fire
Stats:
hp: 45
atk: 60
def: 40
sp_atk: 70
sp_def: 50
spd: 45
combusken
Types: fire / fighting
Stats:
hp: 60
atk: 85
def: 60
sp_atk: 85
sp_def: 60
spd: 55
blaziken
Types: fire / fighting
Stats:
hp: 80
atk: 120
def: 70
sp_atk: 110
sp_def: 70
spd: 80
mudkip
Types: water
Stats:
hp: 50
atk: 70
def: 50
sp_atk: 50
sp_def: 50
spd: 40
marshtomp
Types: water / ground
Stats:
hp: 70
atk: 85
def: 70
sp_atk: 60
sp_def: 70
spd: 50
swampert
Types: water / ground
Stats:
hp: 100
atk: 110
def: 90
sp_atk: 85
sp_def: 90
spd: 60
poochyena
Types: dark
Stats:
hp: 35
atk: 55
def: 35
sp_atk: 30
sp_def: 30
spd: 35
mightyena
Types: dark
Stats:
hp: 70
atk: 90
def: 70
sp_atk: 60
sp_def: 60
spd: 70
zigzagoon
Types: normal
Stats:
hp: 38
atk: 30
def: 41
sp_atk: 30
sp_def: 41
spd: 60
linoone
Types: normal
Stats:
hp: 78
atk: 70
def: 61
sp_atk: 50
sp_def: 61
spd: 100
wurmple
Types: bug
Stats:
hp: 45
atk: 45
def: 35
sp_atk: 20
sp_def: 30
spd: 20
silcoon
Types: bug
Stats:
hp: 50
atk: 35
def: 55
sp_atk: 25
sp_def: 25
spd: 15
beautifly
Types: bug / flying
Stats:
hp: 60
atk: 70
def: 50
sp_atk: 100
sp_def: 50
spd: 65
cascoon
Types: bug
Stats:
hp: 50
atk: 35
def: 55
sp_atk: 25
sp_def: 25
spd: 15
dustox
Types: bug / poison
Stats:
hp: 60
atk: 50
def: 70
sp_atk: 50
sp_def: 90
spd: 65
lotad
Types: water / grass
Stats:
hp: 40
atk: 30
def: 30
sp_atk: 40
sp_def: 50
spd: 30
lombre
Types: water / grass
Stats:
hp: 60
atk: 50
def: 50
sp_atk: 60
sp_def: 70
spd: 50
ludicolo
Types: water / grass
Stats:
hp: 80
atk: 70
def: 70
sp_atk: 90
sp_def: 100
spd: 70
seedot
Types: grass
Stats:
hp: 40
atk: 40
def: 50
sp_atk: 30
sp_def: 30
spd: 30
nuzleaf
Types: grass / dark
Stats:
hp: 70
atk: 70
def: 40
sp_atk: 60
sp_def: 40
spd: 60
shiftry
Types: grass / dark
Stats:
hp: 90
atk: 100
def: 60
sp_atk: 90
sp_def: 60
spd: 80
taillow
Types: normal / flying
Stats:
hp: 40
atk: 55
def: 30
sp_atk: 30
sp_def: 30
spd: 85
swellow
Types: normal / flying
Stats:
hp: 60
atk: 85
def: 60
sp_atk: 75
sp_def: 50
spd: 125
wingull
Types: water / flying
Stats:
hp: 40
atk: 30
def: 30
sp_atk: 55
sp_def: 30
spd: 85
pelipper
Types: water / flying
Stats:
hp: 60
atk: 50
def: 100
sp_atk: 95
sp_def: 70
spd: 65
ralts
Types: psychic / fairy
Stats:
hp: 28
atk: 25
def: 25
sp_atk: 45
sp_def: 35
spd: 40
kirlia
Types: psychic / fairy
Stats:
hp: 38
atk: 35
def: 35
sp_atk: 65
sp_def: 55
spd: 50
gardevoir
Types: psychic / fairy
Stats:
hp: 68
atk: 65
def: 65
sp_atk: 125
sp_def: 115
spd: 80
surskit
Types: bug / water
Stats:
hp: 40
atk: 30
def: 32
sp_atk: 50
sp_def: 52
spd: 65
masquerain
Types: bug / flying
Stats:
hp: 70
atk: 60
def: 62
sp_atk: 100
sp_def: 82
spd: 80
shroomish
Types: grass
Stats:
hp: 60
atk: 40
def: 60
sp_atk: 40
sp_def: 60
spd: 35
breloom
Types: grass / fighting
Stats:
hp: 60
atk: 130
def: 80
sp_atk: 60
sp_def: 60
spd: 70
slakoth
Types: normal
Stats:
hp: 60
atk: 60
def: 60
sp_atk: 35
sp_def: 35
spd: 30
vigoroth
Types: normal
Stats:
hp: 80
atk: 80
def: 80
sp_atk: 55
sp_def: 55
spd: 90
slaking
Types: normal
Stats:
hp: 150
atk: 160
def: 100
sp_atk: 95
sp_def: 65
spd: 100
nincada
Types: bug / ground
Stats:
hp: 31
atk: 45
def: 90
sp_atk: 30
sp_def: 30
spd: 40
ninjask
Types: bug / flying
Stats:
hp: 61
atk: 90
def: 45
sp_atk: 50
sp_def: 50
spd: 160
shedinja
Types: bug / ghost
Stats:
hp: 1
atk: 90
def: 45
sp_atk: 30
sp_def: 30
spd: 40
whismur
Types: normal
Stats:
hp: 64
atk: 51
def: 23
sp_atk: 51
sp_def: 23
spd: 28
loudred
Types: normal
Stats:
hp: 84
atk: 71
def: 43
sp_atk: 71
sp_def: 43
spd: 48
exploud
Types: normal
Stats:
hp: 104
atk: 91
def: 63
sp_atk: 91
sp_def: 73
spd: 68
makuhita
Types: fighting
Stats:
hp: 72
atk: 60
def: 30
sp_atk: 20
sp_def: 30
spd: 25
hariyama
Types: fighting
Stats:
hp: 144
atk: 120
def: 60
sp_atk: 40
sp_def: 60
spd: 50
azurill
Types: normal / fairy
Stats:
hp: 50
atk: 20
def: 40
sp_atk: 20
sp_def: 40
spd: 20
nosepass
Types: rock
Stats:
hp: 30
atk: 45
def: 135
sp_atk: 45
sp_def: 90
spd: 30
skitty
Types: normal
Stats:
hp: 50
atk: 45
def: 45
sp_atk: 35
sp_def: 35
spd: 50
delcatty
Types: normal
Stats:
hp: 70
atk: 65
def: 65
sp_atk: 55
sp_def: 55
spd: 90
sableye
Types: dark / ghost
Stats:
hp: 50
atk: 75
def: 75
sp_atk: 65
sp_def: 65
spd: 50
mawile
Types: steel / fairy
Stats:
hp: 50
atk: 85
def: 85
sp_atk: 55
sp_def: 55
spd: 50
aron
Types: steel / rock
Stats:
hp: 50
atk: 70
def: 100
sp_atk: 40
sp_def: 40
spd: 30
lairon
Types: steel / rock
Stats:
hp: 60
atk: 90
def: 140
sp_atk: 50
sp_def: 50
spd: 40
aggron
Types: steel / rock
Stats:
hp: 70
atk: 110
def: 180
sp_atk: 60
sp_def: 60
spd: 50
meditite
Types: fighting / psychic
Stats:
hp: 30
atk: 40
def: 55
sp_atk: 40
sp_def: 55
spd: 60
medicham
Types: fighting / psychic
Stats:
hp: 60
atk: 60
def: 75
sp_atk: 60
sp_def: 75
spd: 80
electrike
Types: electric
Stats:
hp: 40
atk: 45
def: 40
sp_atk: 65
sp_def: 40
spd: 65
manectric
Types: electric
Stats:
hp: 70
atk: 75
def: 60
sp_atk: 105
sp_def: 60
spd: 105
plusle
Types: electric
Stats:
hp: 60
atk: 50
def: 40
sp_atk: 85
sp_def: 75
spd: 95
minun
Types: electric
Stats:
hp: 60
atk: 40
def: 50
sp_atk: 75
sp_def: 85
spd: 95
volbeat
Types: bug
Stats:
hp: 65
atk: 73
def: 75
sp_atk: 47
sp_def: 85
spd: 85
illumise
Types: bug
Stats:
hp: 65
atk: 47
def: 75
sp_atk: 73
sp_def: 85
spd: 85
roselia
Types: grass / poison
Stats:
hp: 50
atk: 60
def: 45
sp_atk: 100
sp_def: 80
spd: 65
gulpin
Types: poison
Stats:
hp: 70
atk: 43
def: 53
sp_atk: 43
sp_def: 53
spd: 40
swalot
Types: poison
Stats:
hp: 100
atk: 73
def: 83
sp_atk: 73
sp_def: 83
spd: 55
carvanha
Types: water / dark
Stats:
hp: 45
atk: 90
def: 20
sp_atk: 65
sp_def: 20
spd: 65
sharpedo
Types: water / dark
Stats:
hp: 70
atk: 120
def: 40
sp_atk: 95
sp_def: 40
spd: 95
wailmer
Types: water
Stats:
hp: 130
atk: 70
def: 35
sp_atk: 70
sp_def: 35
spd: 60
wailord
Types: water
Stats:
hp: 170
atk: 90
def: 45
sp_atk: 90
sp_def: 45
spd: 60
numel
Types: fire / ground
Stats:
hp: 60
atk: 60
def: 40
sp_atk: 65
sp_def: 45
spd: 35
camerupt
Types: fire / ground
Stats:
hp: 70
atk: 100
def: 70
sp_atk: 105
sp_def: 75
spd: 40
torkoal
Types: fire
Stats:
hp: 70
atk: 85
def: 140
sp_atk: 85
sp_def: 70
spd: 20
spoink
Types: psychic
Stats:
hp: 60
atk: 25
def: 35
sp_atk: 70
sp_def: 80
spd: 60
grumpig
Types: psychic
Stats:
hp: 80
atk: 45
def: 65
sp_atk: 90
sp_def: 110
spd: 80
spinda
Types: normal
Stats:
hp: 60
atk: 60
def: 60
sp_atk: 60
sp_def: 60
spd: 60
trapinch
Types: ground
Stats:
hp: 45
atk: 100
def: 45
sp_atk: 45
sp_def: 45
spd: 10
vibrava
Types: ground / dragon
Stats:
hp: 50
atk: 70
def: 50
sp_atk: 50
sp_def: 50
spd: 70
flygon
Types: ground / dragon
Stats:
hp: 80
atk: 100
def: 80
sp_atk: 80
sp_def: 80
spd: 100
cacnea
Types: grass
Stats:
hp: 50
atk: 85
def: 40
sp_atk: 85
sp_def: 40
spd: 35
cacturne
Types: grass / dark
Stats:
hp: 70
atk: 115
def: 60
sp_atk: 115
sp_def: 60
spd: 55
swablu
Types: normal / flying
Stats:
hp: 45
atk: 40
def: 60
sp_atk: 40
sp_def: 75
spd: 50
altaria
Types: dragon / flying
Stats:
hp: 75
atk: 70
def: 90
sp_atk: 70
sp_def: 105
spd: 80
zangoose
Types: normal
Stats:
hp: 73
atk: 115
def: 60
sp_atk: 60
sp_def: 60
spd: 90
seviper
Types: poison
Stats:
hp: 73
atk: 100
def: 60
sp_atk: 100
sp_def: 60
spd: 65
lunatone
Types: rock / psychic
Stats:
hp: 90
atk: 55
def: 65
sp_atk: 95
sp_def: 85
spd: 70
solrock
Types: rock / psychic
Stats:
hp: 90
atk: 95
def: 85
sp_atk: 55
sp_def: 65
spd: 70
barboach
Types: water / ground
Stats:
hp: 50
atk: 48
def: 43
sp_atk: 46
sp_def: 41
spd: 60
whiscash
Types: water / ground
Stats:
hp: 110
atk: 78
def: 73
sp_atk: 76
sp_def: 71
spd: 60
corphish
Types: water
Stats:
hp: 43
atk: 80
def: 65
sp_atk: 50
sp_def: 35
spd: 35
crawdaunt
Types: water / dark
Stats:
hp: 63
atk: 120
def: 85
sp_atk: 90
sp_def: 55
spd: 55
baltoy
Types: ground / psychic
Stats:
hp: 40
atk: 40
def: 55
sp_atk: 40
sp_def: 70
spd: 55
claydol
Types: ground / psychic
Stats:
hp: 60
atk: 70
def: 105
sp_atk: 70
sp_def: 120
spd: 75
lileep
Types: rock / grass
Stats:
hp: 66
atk: 41
def: 77
sp_atk: 61
sp_def: 87
spd: 23
cradily
Types: rock / grass
Stats:
hp: 86
atk: 81
def: 97
sp_atk: 81
sp_def: 107
spd: 43
anorith
Types: rock / bug
Stats:
hp: 45
atk: 95
def: 50
sp_atk: 40
sp_def: 50
spd: 75
armaldo
Types: rock / bug
Stats:
hp: 75
atk: 125
def: 100
sp_atk: 70
sp_def: 80
spd: 45
feebas
Types: water
Stats:
hp: 20
atk: 15
def: 20
sp_atk: 10
sp_def: 55
spd: 80
milotic
Types: water
Stats:
hp: 95
atk: 60
def: 79
sp_atk: 100
sp_def: 125
spd: 81
castform
Types: normal
Stats:
hp: 70
atk: 70
def: 70
sp_atk: 70
sp_def: 70
spd: 70
kecleon
Types: normal
Stats:
hp: 60
atk: 90
def: 70
sp_atk: 60
sp_def: 120
spd: 40
shuppet
Types: ghost
Stats:
hp: 44
atk: 75
def: 35
sp_atk: 63
sp_def: 33
spd: 45
banette
Types: ghost
Stats:
hp: 64
atk: 115
def: 65
sp_atk: 83
sp_def: 63
spd: 65
duskull
Types: ghost
Stats:
hp: 20
atk: 40
def: 90
sp_atk: 30
sp_def: 90
spd: 25
dusclops
Types: ghost
Stats:
hp: 40
atk: 70
def: 130
sp_atk: 60
sp_def: 130
spd: 25
tropius
Types: grass / flying
Stats:
hp: 99
atk: 68
def: 83
sp_atk: 72
sp_def: 87
spd: 51
chimecho
Types: psychic
Stats:
hp: 75
atk: 50
def: 80
sp_atk: 95
sp_def: 90
spd: 65
absol
Types: dark
Stats:
hp: 65
atk: 130
def: 60
sp_atk: 75
sp_def: 60
spd: 75
wynaut
Types: psychic
Stats:
hp: 95
atk: 23
def: 48
sp_atk: 23
sp_def: 48
spd: 23
snorunt
Types: ice
Stats:
hp: 50
atk: 50
def: 50
sp_atk: 50
sp_def: 50
spd: 50
glalie
Types: ice
Stats:
hp: 80
atk: 80
def: 80
sp_atk: 80
sp_def: 80
spd: 80
spheal
Types: ice / water
Stats:
hp: 70
atk: 40
def: 50
sp_atk: 55
sp_def: 50
spd: 25
sealeo
Types: ice / water
Stats:
hp: 90
atk: 60
def: 70
sp_atk: 75
sp_def: 70
spd: 45
walrein
Types: ice / water
Stats:
hp: 110
atk: 80
def: 90
sp_atk: 95
sp_def: 90
spd: 65
clamperl
Types: water
Stats:
hp: 35
atk: 64
def: 85
sp_atk: 74
sp_def: 55
spd: 32
huntail
Types: water
Stats:
hp: 55
atk: 104
def: 105
sp_atk: 94
sp_def: 75
spd: 52
gorebyss
Types: water
Stats:
hp: 55
atk: 84
def: 105
sp_atk: 114
sp_def: 75
spd: 52
relicanth
Types: water / rock
Stats:
hp: 100
atk: 90
def: 130
sp_atk: 45
sp_def: 65
spd: 55
luvdisc
Types: water
Stats:
hp: 43
atk: 30
def: 55
sp_atk: 40
sp_def: 65
spd: 97
bagon
Types: dragon
Stats:
hp: 45
atk: 75
def: 60
sp_atk: 40
sp_def: 30
spd: 50
shelgon
Types: dragon
Stats:
hp: 65
atk: 95
def: 100
sp_atk: 60
sp_def: 50
spd: 50
salamence
Types: dragon / flying
Stats:
hp: 95
atk: 135
def: 80
sp_atk: 110
sp_def: 80
spd: 100
beldum
Types: steel / psychic
Stats:
hp: 40
atk: 55
def: 80
sp_atk: 35
sp_def: 60
spd: 30
metang
Types: steel / psychic
Stats:
hp: 60
atk: 75
def: 100
sp_atk: 55
sp_def: 80
spd: 50
metagross
Types: steel / psychic
Stats:
hp: 80
atk: 135
def: 130
sp_atk: 95
sp_def: 90
spd: 70
regirock
Types: rock
Stats:
hp: 80
atk: 100
def: 200
sp_atk: 50
sp_def: 100
spd: 50
regice
Types: ice
Stats:
hp: 80
atk: 50
def: 100
sp_atk: 100
sp_def: 200
spd: 50
registeel
Types: steel
Stats:
hp: 80
atk: 75
def: 150
sp_atk: 75
sp_def: 150
spd: 50
latias
Types: dragon / psychic
Stats:
hp: 80
atk: 80
def: 90
sp_atk: 110
sp_def: 130
spd: 110
latios
Types: dragon / psychic
Stats:
hp: 80
atk: 90
def: 80
sp_atk: 130
sp_def: 110
spd: 110
kyogre
Types: water
Stats:
hp: 100
atk: 100
def: 90
sp_atk: 150
sp_def: 140
spd: 90
groudon
Types: ground
Stats:
hp: 100
atk: 150
def: 140
sp_atk: 100
sp_def: 90
spd: 90
rayquaza
Types: dragon / flying
Stats:
hp: 105
atk: 150
def: 90
sp_atk: 150
sp_def: 90
spd: 95
jirachi
Types: steel / psychic
Stats:
hp: 100
atk: 100
def: 100
sp_atk: 100
sp_def: 100
spd: 100
deoxys-normal
Types: psychic
Stats:
hp: 50
atk: 150
def: 50
sp_atk: 150
sp_def: 50
spd: 150
turtwig
Types: grass
Stats:
hp: 55
atk: 68
def: 64
sp_atk: 45
sp_def: 55
spd: 31
grotle
Types: grass
Stats:
hp: 75
atk: 89
def: 85
sp_atk: 55
sp_def: 65
spd: 36
torterra
Types: grass / ground
Stats:
hp: 95
atk: 109
def: 105
sp_atk: 75
sp_def: 85
spd: 56
chimchar
Types: fire
Stats:
hp: 44
atk: 58
def: 44
sp_atk: 58
sp_def: 44
spd: 61
monferno
Types: fire / fighting
Stats:
hp: 64
atk: 78
def: 52
sp_atk: 78
sp_def: 52
spd: 81
infernape
Types: fire / fighting
Stats:
hp: 76
atk: 104
def: 71
sp_atk: 104
sp_def: 71
spd: 108
piplup
Types: water
Stats:
hp: 53
atk: 51
def: 53
sp_atk: 61
sp_def: 56
spd: 40
prinplup
Types: water
Stats:
hp: 64
atk: 66
def: 68
sp_atk: 81
sp_def: 76
spd: 50
empoleon
Types: water / steel
Stats:
hp: 84
atk: 86
def: 88
sp_atk: 111
sp_def: 101
spd: 60
starly
Types: normal / flying
Stats:
hp: 40
atk: 55
def: 30
sp_atk: 30
sp_def: 30
spd: 60
staravia
Types: normal / flying
Stats:
hp: 55
atk: 75
def: 50
sp_atk: 40
sp_def: 40
spd: 80
staraptor
Types: normal / flying
Stats:
hp: 85
atk: 120
def: 70
sp_atk: 50
sp_def: 60
spd: 100
bidoof
Types: normal
Stats:
hp: 59
atk: 45
def: 40
sp_atk: 35
sp_def: 40
spd: 31
bibarel
Types: normal / water
Stats:
hp: 79
atk: 85
def: 60
sp_atk: 55
sp_def: 60
spd: 71
kricketot
Types: bug
Stats:
hp: 37
atk: 25
def: 41
sp_atk: 25
sp_def: 41
spd: 25
kricketune
Types: bug
Stats:
hp: 77
atk: 85
def: 51
sp_atk: 55
sp_def: 51
spd: 65
shinx
Types: electric
Stats:
hp: 45
atk: 65
def: 34
sp_atk: 40
sp_def: 34
spd: 45
luxio
Types: electric
Stats:
hp: 60
atk: 85
def: 49
sp_atk: 60
sp_def: 49
spd: 60
luxray
Types: electric
Stats:
hp: 80
atk: 120
def: 79
sp_atk: 95
sp_def: 79
spd: 70
budew
Types: grass / poison
Stats:
hp: 40
atk: 30
def: 35
sp_atk: 50
sp_def: 70
spd: 55
roserade
Types: grass / poison
Stats:
hp: 60
atk: 70
def: 65
sp_atk: 125
sp_def: 105
spd: 90
cranidos
Types: rock
Stats:
hp: 67
atk: 125
def: 40
sp_atk: 30
sp_def: 30
spd: 58
rampardos
Types: rock
Stats:
hp: 97
atk: 165
def: 60
sp_atk: 65
sp_def: 50
spd: 58
shieldon
Types: rock / steel
Stats:
hp: 30
atk: 42
def: 118
sp_atk: 42
sp_def: 88
spd: 30
bastiodon
Types: rock / steel
Stats:
hp: 60
atk: 52
def: 168
sp_atk: 47
sp_def: 138
spd: 30
burmy
Types: bug
Stats:
hp: 40
atk: 29
def: 45
sp_atk: 29
sp_def: 45
spd: 36
wormadam-plant
Types: bug / grass
Stats:
hp: 60
atk: 59
def: 85
sp_atk: 79
sp_def: 105
spd: 36
mothim
Types: bug / flying
Stats:
hp: 70
atk: 94
def: 50
sp_atk: 94
sp_def: 50
spd: 66
combee
Types: bug / flying
Stats:
hp: 30
atk: 30
def: 42
sp_atk: 30
sp_def: 42
spd: 70
vespiquen
Types: bug / flying
Stats:
hp: 70
atk: 80
def: 102
sp_atk: 80
sp_def: 102
spd: 40
pachirisu
Types: electric
Stats:
hp: 60
atk: 45
def: 70
sp_atk: 45
sp_def: 90
spd: 95
buizel
Types: water
Stats:
hp: 55
atk: 65
def: 35
sp_atk: 60
sp_def: 30
spd: 85
floatzel
Types: water
Stats:
hp: 85
atk: 105
def: 55
sp_atk: 85
sp_def: 50
spd: 115
cherubi
Types: grass
Stats:
hp: 45
atk: 35
def: 45
sp_atk: 62
sp_def: 53
spd: 35
cherrim
Types: grass
Stats:
hp: 70
atk: 60
def: 70
sp_atk: 87
sp_def: 78
spd: 85
shellos
Types: water
Stats:
hp: 76
atk: 48
def: 48
sp_atk: 57
sp_def: 62
spd: 34
gastrodon
Types: water / ground
Stats:
hp: 111
atk: 83
def: 68
sp_atk: 92
sp_def: 82
spd: 39
ambipom
Types: normal
Stats:
hp: 75
atk: 100
def: 66
sp_atk: 60
sp_def: 66
spd: 115
drifloon
Types: ghost / flying
Stats:
hp: 90
atk: 50
def: 34
sp_atk: 60
sp_def: 44
spd: 70
drifblim
Types: ghost / flying
Stats:
hp: 150
atk: 80
def: 44
sp_atk: 90
sp_def: 54
spd: 80
buneary
Types: normal
Stats:
hp: 55
atk: 66
def: 44
sp_atk: 44
sp_def: 56
spd: 85
lopunny
Types: normal
Stats:
hp: 65
atk: 76
def: 84
sp_atk: 54
sp_def: 96
spd: 105
mismagius
Types: ghost
Stats:
hp: 60
atk: 60
def: 60
sp_atk: 105
sp_def: 105
spd: 105
honchkrow
Types: dark / flying
Stats:
hp: 100
atk: 125
def: 52
sp_atk: 105
sp_def: 52
spd: 71
glameow
Types: normal
Stats:
hp: 49
atk: 55
def: 42
sp_atk: 42
sp_def: 37
spd: 85
purugly
Types: normal
Stats:
hp: 71
atk: 82
def: 64
sp_atk: 64
sp_def: 59
spd: 112
chingling
Types: psychic
Stats:
hp: 45
atk: 30
def: 50
sp_atk: 65
sp_def: 50
spd: 45
stunky
Types: poison / dark
Stats:
hp: 63
atk: 63
def: 47
sp_atk: 41
sp_def: 41
spd: 74
skuntank
Types: poison / dark
Stats:
hp: 103
atk: 93
def: 67
sp_atk: 71
sp_def: 61
spd: 84
bronzor
Types: steel / psychic
Stats:
hp: 57
atk: 24
def: 86
sp_atk: 24
sp_def: 86
spd: 23
bronzong
Types: steel / psychic
Stats:
hp: 67
atk: 89
def: 116
sp_atk: 79
sp_def: 116
spd: 33
bonsly
Types: rock
Stats:
hp: 50
atk: 80
def: 95
sp_atk: 10
sp_def: 45
spd: 10
mime-jr
Types: psychic / fairy
Stats:
hp: 20
atk: 25
def: 45
sp_atk: 70
sp_def: 90
spd: 60
happiny
Types: normal
Stats:
hp: 100
atk: 5
def: 5
sp_atk: 15
sp_def: 65
spd: 30
chatot
Types: normal / flying
Stats:
hp: 76
atk: 65
def: 45
sp_atk: 92
sp_def: 42
spd: 91
spiritomb
Types: ghost / dark
Stats:
hp: 50
atk: 92
def: 108
sp_atk: 92
sp_def: 108
spd: 35
gible
Types: dragon / ground
Stats:
hp: 58
atk: 70
def: 45
sp_atk: 40
sp_def: 45
spd: 42
gabite
Types: dragon / ground
Stats:
hp: 68
atk: 90
def: 65
sp_atk: 50
sp_def: 55
spd: 82
garchomp
Types: dragon / ground
Stats:
hp: 108
atk: 130
def: 95
sp_atk: 80
sp_def: 85
spd: 102
munchlax
Types: normal
Stats:
hp: 135
atk: 85
def: 40
sp_atk: 40
sp_def: 85
spd: 5
riolu
Types: fighting
Stats:
hp: 40
atk: 70
def: 40
sp_atk: 35
sp_def: 40
spd: 60
lucario
Types: fighting / steel
Stats:
hp: 70
atk: 110
def: 70
sp_atk: 115
sp_def: 70
spd: 90
hippopotas
Types: ground
Stats:
hp: 68
atk: 72
def: 78
sp_atk: 38
sp_def: 42
spd: 32
hippowdon
Types: ground
Stats:
hp: 108
atk: 112
def: 118
sp_atk: 68
sp_def: 72
spd: 47
skorupi
Types: poison / bug
Stats:
hp: 40
atk: 50
def: 90
sp_atk: 30
sp_def: 55
spd: 65
drapion
Types: poison / dark
Stats:
hp: 70
atk: 90
def: 110
sp_atk: 60
sp_def: 75
spd: 95
croagunk
Types: poison / fighting
Stats:
hp: 48
atk: 61
def: 40
sp_atk: 61
sp_def: 40
spd: 50
toxicroak
Types: poison / fighting
Stats:
hp: 83
atk: 106
def: 65
sp_atk: 86
sp_def: 65
spd: 85
carnivine
Types: grass
Stats:
hp: 74
atk: 100
def: 72
sp_atk: 90
sp_def: 72
spd: 46
finneon
Types: water
Stats:
hp: 49
atk: 49
def: 56
sp_atk: 49
sp_def: 61
spd: 66
lumineon
Types: water
Stats:
hp: 69
atk: 69
def: 76
sp_atk: 69
sp_def: 86
spd: 91
mantyke
Types: water / flying
Stats:
hp: 45
atk: 20
def: 50
sp_atk: 60
sp_def: 120
spd: 50
snover
Types: grass / ice
Stats:
hp: 60
atk: 62
def: 50
sp_atk: 62
sp_def: 60
spd: 40
abomasnow
Types: grass / ice
Stats:
hp: 90
atk: 92
def: 75
sp_atk: 92
sp_def: 85
spd: 60
weavile
Types: dark / ice
Stats:
hp: 70
atk: 120
def: 65
sp_atk: 45
sp_def: 85
spd: 125
magnezone
Types: electric / steel
Stats:
hp: 70
atk: 70
def: 115
sp_atk: 130
sp_def: 90
spd: 60
lickilicky
Types: normal
Stats:
hp: 110
atk: 85
def: 95
sp_atk: 80
sp_def: 95
spd: 50
rhyperior
Types: ground / rock
Stats:
hp: 115
atk: 140
def: 130
sp_atk: 55
sp_def: 55
spd: 40
tangrowth
Types: grass
Stats:
hp: 100
atk: 100
def: 125
sp_atk: 110
sp_def: 50
spd: 50
electivire
Types: electric
Stats:
hp: 75
atk: 123
def: 67
sp_atk: 95
sp_def: 85
spd: 95
magmortar
Types: fire
Stats:
hp: 75
atk: 95
def: 67
sp_atk: 125
sp_def: 95
spd: 83
togekiss
Types: fairy / flying
Stats:
hp: 85
atk: 50
def: 95
sp_atk: 120
sp_def: 115
spd: 80
yanmega
Types: bug / flying
Stats:
hp: 86
atk: 76
def: 86
sp_atk: 116
sp_def: 56
spd: 95
leafeon
Types: grass
Stats:
hp: 65
atk: 110
def: 130
sp_atk: 60
sp_def: 65
spd: 95
glaceon
Types: ice
Stats:
hp: 65
atk: 60
def: 110
sp_atk: 130
sp_def: 95
spd: 65
gliscor
Types: ground / flying
Stats:
hp: 75
atk: 95
def: 125
sp_atk: 45
sp_def: 75
spd: 95
mamoswine
Types: ice / ground
Stats:
hp: 110
atk: 130
def: 80
sp_atk: 70
sp_def: 60
spd: 80
porygon-z
Types: normal
Stats:
hp: 85
atk: 80
def: 70
sp_atk: 135
sp_def: 75
spd: 90
gallade
Types: psychic / fighting
Stats:
hp: 68
atk: 125
def: 65
sp_atk: 65
sp_def: 115
spd: 80
probopass
Types: rock / steel
Stats:
hp: 60
atk: 55
def: 145
sp_atk: 75
sp_def: 150
spd: 40
dusknoir
Types: ghost
Stats:
hp: 45
atk: 100
def: 135
sp_atk: 65
sp_def: 135
spd: 45
froslass
Types: ice / ghost
Stats:
hp: 70
atk: 80
def: 70
sp_atk: 80
sp_def: 70
spd: 110
rotom
Types: electric / ghost
Stats:
hp: 50
atk: 50
def: 77
sp_atk: 95
sp_def: 77
spd: 91
uxie
Types: psychic
Stats:
hp: 75
atk: 75
def: 130
sp_atk: 75
sp_def: 130
spd: 95
mesprit
Types: psychic
Stats:
hp: 80
atk: 105
def: 105
sp_atk: 105
sp_def: 105
spd: 80
azelf
Types: psychic
Stats:
hp: 75
atk: 125
def: 70
sp_atk: 125
sp_def: 70
spd: 115
dialga
Types: steel / dragon
Stats:
hp: 100
atk: 120
def: 120
sp_atk: 150
sp_def: 100
spd: 90
palkia
Types: water / dragon
Stats:
hp: 90
atk: 120
def: 100
sp_atk: 150
sp_def: 120
spd: 100
heatran
Types: fire / steel
Stats:
hp: 91
atk: 90
def: 106
sp_atk: 130
sp_def: 106
spd: 77
regigigas
Types: normal
Stats:
hp: 110
atk: 160
def: 110
sp_atk: 80
sp_def: 110
spd: 100
giratina-altered
Types: ghost / dragon
Stats:
hp: 150
atk: 100
def: 120
sp_atk: 100
sp_def: 120
spd: 90
cresselia
Types: psychic
Stats:
hp: 120
atk: 70
def: 110
sp_atk: 75
sp_def: 120
spd: 85
phione
Types: water
Stats:
hp: 80
atk: 80
def: 80
sp_atk: 80
